柳丰斥档,林惑捍内靛,己喊,楷飞焙,券磊荐,疙技辑 没备扒荐,夸剧鞭咯厚侩醚咀,焊氰磊何淬陛
2018,H94,咯,01_0~4技,4,4,72730 ,53630 
2018,H94,咯,02_5~9技,1,1,104270 ,52170 
2018,H94,咯,03_10~14技,2,3,40400 ,32700 
2018,H94,咯,04_15~19技,1,1,15310 ,10810 
2018,H94,咯,05_20~24技,3,3,91430 ,54630 
2018,H94,咯,06_25~29技,1,1,14140 ,14140 
2018,H94,咯,07_30~34技,1,1,35410 ,5310 
2018,H94,咯,08_35~39技,1,1,15310 ,10810 
2018,H94,咯,09_40~44技,4,8,207150 ,130250 
2018,H94,咯,10_45~49技,3,3,61420 ,20920 
2018,H94,咯,11_50~54技,3,4,452270 ,163470 
2018,H94,咯,12_55~59技,6,10,209970 ,111770 
2018,H94,咯,13_60~64技,4,5,193960 ,75560 
2018,H94,咯,14_65~69技,3,4,162260 ,114160 
2018,H94,咯,16_75~79技,2,3,95240 ,51340 
2018,H94,咯,17_80~84技,4,4,66530 ,52630 
2018,H95,巢,01_0~4技,3,11,197440 ,154240 
2018,H95,巢,02_5~9技,4,7,136460 ,70460 
2018,H95,巢,03_10~14技,8,20,1485930 ,1192020 
2018,H95,巢,04_15~19技,16,32,1366560 ,781360 
2018,H95,巢,05_20~24技,25,70,7376750 ,5127640 
2018,H95,巢,06_25~29技,21,85,2428270 ,976570 
2018,H95,巢,07_30~34技,31,122,11309290 ,7850230 
2018,H95,巢,08_35~39技,40,82,2767690 ,1167990 
2018,H95,巢,09_40~44技,60,156,11097270 ,7899940 
2018,H95,巢,10_45~49技,76,305,7560730 ,4294730 
2018,H95,巢,11_50~54技,134,636,21252680 ,14074840 
2018,H95,巢,12_55~59技,187,774,20183530 ,13009620 
2018,H95,巢,13_60~64技,154,511,13470220 ,8795400 
2018,H95,巢,14_65~69技,129,586,24606550 ,17779470 
2018,H95,巢,15_70~74技,88,394,7807130 ,5537130 
2018,H95,巢,16_75~79技,46,246,5008470 ,3737370 
2018,H95,巢,17_80~84技,20,108,1800960 ,1451260 
2018,H95,巢,18_85技 捞惑,6,17,7235050 ,5400690 
2018,H95,咯,01_0~4技,3,11,2554520 ,2321050 
2018,H95,咯,02_5~9技,3,3,46710 ,32910 
2018,H95,咯,03_10~14技,1,1,13340 ,9340 
2018,H95,咯,04_15~19技,7,19,4168620 ,3002270 
2018,H95,咯,05_20~24技,13,35,1354400 ,642900 
2018,H95,咯,06_25~29技,16,56,1253340 ,670440 
2018,H95,咯,07_30~34技,19,29,3199900 ,2432260 
2018,H95,咯,08_35~39技,36,124,12809920 ,8566390 
2018,H95,咯,09_40~44技,58,165,8801720 ,5366990 
2018,H95,咯,10_45~49技,89,302,10866630 ,6140720 
2018,H95,咯,11_50~54技,165,548,19478610 ,12840660 
2018,H95,咯,12_55~59技,268,880,24263150 ,13735470 
2018,H95,咯,13_60~64技,230,717,21404860 ,13797300 
2018,H95,咯,14_65~69技,215,728,17092860 ,10617160 
2018,H95,咯,15_70~74技,121,343,15049840 ,10600560 
2018,H95,咯,16_75~79技,81,295,5680010 ,4246010 
2018,H95,咯,17_80~84技,26,158,2820000 ,2185300 
2018,H95,咯,18_85技 捞惑,8,31,856070 ,568570 
2018,I00,巢,01_0~4技,1,2,112080 ,53780 
2018,I00,巢,02_5~9技,8,32,7106840 ,5720750 
2018,I00,巢,03_10~14技,13,69,2648500 ,1105700 
2018,I00,巢,04_15~19技,7,37,1755430 ,1041620 
2018,I00,巢,05_20~24技,3,4,80420 ,41920 
2018,I00,巢,06_25~29技,12,27,1207630 ,577580 
2018,I00,巢,07_30~34技,15,17,1019490 ,657990 
2018,I00,巢,08_35~39技,22,31,1982700 ,1313980 
2018,I00,巢,09_40~44技,18,53,6586180 ,5128540 
2018,I00,巢,10_45~49技,35,80,5667970 ,3712770 
2018,I00,巢,11_50~54技,41,136,5747390 ,3834060 
2018,I00,巢,12_55~59技,53,154,7459310 ,5211710 
2018,I00,巢,13_60~64技,51,124,4983980 ,3134520 
2018,I00,巢,14_65~69技,42,135,8134130 ,6137530 
2018,I00,巢,15_70~74技,29,104,5259090 ,4017640 
2018,I00,巢,16_75~79技,48,197,18070380 ,12808360 
2018,I00,巢,17_80~84技,14,53,3093830 ,2350200 
2018,I00,巢,18_85技 捞惑,9,40,875730 ,630730 
2018,I00,咯,01_0~4技,1,1,61800 ,22500 
2018,I00,咯,02_5~9技,5,9,196470 ,46870 
2018,I00,咯,03_10~14技,8,22,1192760 ,415360 
2018,I00,咯,04_15~19技,4,8,577360 ,329260 
2018,I00,咯,05_20~24技,18,32,1254290 ,818090 
2018,I00,咯,06_25~29技,32,61,7122990 ,4988380 
2018,I00,咯,07_30~34技,28,75,3521320 ,2606920 
2018,I00,咯,08_35~39技,55,137,10012860 ,6533800 
2018,I00,咯,09_40~44技,62,128,8193850 ,6380200 
2018,I00,咯,10_45~49技,99,254,10737510 ,6876710 
2018,I00,咯,11_50~54技,140,415,32357220 ,23536850 
2018,I00,咯,12_55~59技,220,747,49332500 ,34766290 
2018,I00,咯,13_60~64技,211,927,59536080 ,45660330 
2018,I00,咯,14_65~69技,185,784,51329300 ,36870390 
2018,I00,咯,15_70~74技,153,654,38519260 ,28661420 
2018,I00,咯,16_75~79技,118,458,34527630 ,24937250 
2018,I00,咯,17_80~84技,62,202,18424130 ,13526590 
2018,I00,咯,18_85技 捞惑,28,107,3450880 ,2718180 
2018,I01,巢,02_5~9技,2,12,6755810 ,6054380 
2018,I01,巢,03_10~14技,2,12,373970 ,169170 
2018,I01,巢,04_15~19技,1,2,71220 ,17020 
2018,I01,巢,06_25~29技,2,3,267450 ,100150 
2018,I01,巢,07_30~34技,3,7,264850 ,85850 
2018,I01,巢,08_35~39技,10,13,555300 ,282400 
2018,I01,巢,09_40~44技,5,7,96790 ,38890 
2018,I01,巢,10_45~49技,9,26,1346610 ,772510 
2018,I01,巢,11_50~54技,7,19,316650 ,121550 
2018,I01,巢,12_55~59技,11,18,607250 ,350650 
2018,I01,巢,13_60~64技,7,11,171360 ,68260 
2018,I01,巢,14_65~69技,12,27,6184370 ,4587310 
2018,I01,巢,15_70~74技,14,19,315800 ,211600 
2018,I01,巢,16_75~79技,7,7,3443650 ,2620610 
2018,I01,巢,17_80~84技,3,9,132450 ,111450 
2018,I01,咯,01_0~4技,1,1,20000 ,15800 
2018,I01,咯,03_10~14技,2,2,2871140 ,2754140 
2018,I01,咯,04_15~19技,1,2,74120 ,18020 
2018,I01,咯,05_20~24技,2,12,273510 ,85610 
2018,I01,咯,06_25~29技,1,1,15350 ,9250 
2018,I01,咯,07_30~34技,1,3,73130 ,11930 
2018,I01,咯,08_35~39技,2,3,60390 ,39390 
2018,I01,咯,09_40~44技,3,5,110770 ,77770 
2018,I01,咯,10_45~49技,6,13,384420 ,195020 
2018,I01,咯,11_50~54技,8,12,179940 ,111340 
2018,I01,咯,12_55~59技,11,24,487200 ,244100 
2018,I01,咯,13_60~64技,16,27,639150 ,340450 
2018,I01,咯,14_65~69技,11,12,285900 ,175400 
2018,I01,咯,15_70~74技,12,21,675190 ,445990 
2018,I01,咯,16_75~79技,12,22,4412690 ,3345480 
2018,I01,咯,17_80~84技,7,9,221500 ,157700 
2018,I01,咯,18_85技 捞惑,2,3,39340 ,23240 
2018,I02,巢,02_5~9技,1,3,45790 ,32090 
2018,I02,巢,03_10~14技,2,4,48160 ,34060 
2018,I02,巢,05_20~24技,1,1,23290 ,3490 
2018,I02,巢,10_45~49技,1,1,46930 ,11330 
2018,I02,巢,15_70~74技,1,1,21430 ,21430 
2018,I02,巢,18_85技 捞惑,1,1,7771180 ,7663170 
2018,I02,咯,01_0~4技,1,1,16200 ,12800 
2018,I02,咯,03_10~14技,2,2,36740 ,29240 
2018,I02,咯,04_15~19技,1,4,799080 ,719280 
2018,I02,咯,05_20~24技,2,2,227950 ,157200 
2018,I02,咯,06_25~29技,2,3,306240 ,136240 
2018,I02,咯,07_30~34技,3,7,149480 ,90680 
2018,I02,咯,09_40~44技,1,1,10950 ,7750 
2018,I02,咯,10_45~49技,1,1,21720 ,2920 
2018,I02,咯,11_50~54技,2,2,361010 ,125010 
2018,I02,咯,13_60~64技,2,3,32224500 ,30304010 
2018,I02,咯,15_70~74技,1,3,121220 ,36920 
2018,I02,咯,16_75~79技,1,1,23210 ,3510 
2018,I02,咯,17_80~84技,1,3,44550 ,22350 
2018,I05,巢,01_0~4技,9,9,27098340 ,25584620 
2018,I05,巢,02_5~9技,11,15,706970 ,401370 
2018,I05,巢,03_10~14技,5,19,19230050 ,17471860 
2018,I05,巢,04_15~19技,13,16,1403720 ,871430 
2018,I05,巢,05_20~24技,16,39,24817730 ,22113570 
2018,I05,巢,06_25~29技,23,46,70036800 ,65177980 
2018,I05,巢,07_30~34技,32,93,3090040 ,1471900 
2018,I05,巢,08_35~39技,104,313,194206570 ,173712360 
2018,I05,巢,09_40~44技,189,702,244258430 ,214422400 
2018,I05,巢,10_45~49技,443,1629,388860900 ,331575950 
2018,I05,巢,11_50~54技,526,1886,481395020 ,410617170 
2018,I05,巢,12_55~59技,708,2791,1271557380 ,1115014850 
2018,I05,巢,13_60~64技,785,3046,1136267310 ,1003211880 
2018,I05,巢,14_65~69技,643,2746,1413271600 ,1242775410 
2018,I05,巢,15_70~74技,523,2028,832180430 ,730215130 
2018,I05,巢,16_75~79技,342,1390,324037640 ,264346770 
2018,I05,巢,17_80~84技,147,567,326885350 ,252763420 
2018,I05,巢,18_85技 捞惑,35,150,32093090 ,18842050 
2018,I05,咯,01_0~4技,10,21,1244980 ,663580 
2018,I05,咯,02_5~9技,16,26,760370 ,343270 
2018,I05,咯,03_10~14技,14,30,6479860 ,5177200 
2018,I05,咯,04_15~19技,18,64,34682840 ,31633070 
2018,I05,咯,05_20~24技,30,100,4621000 ,2602180 
2018,I05,咯,06_25~29技,34,83,8307280 ,5804900 
2018,I05,咯,07_30~34技,61,180,37976990 ,31245690 
2018,I05,咯,08_35~39技,156,453,117462850 ,97761290 
2018,I05,咯,09_40~44技,324,1181,382501720 ,328971010 
2018,I05,咯,10_45~49技,893,3522,1491272370 ,1318582040 
2018,I05,咯,11_50~54技,1131,4519,1263877830 ,1087291440 
2018,I05,咯,12_55~59技,1589,6592,2182195400 ,1903247050 
2018,I05,咯,13_60~64技,1752,7203,2148575960 ,1846571750 
2018,I05,咯,14_65~69技,1715,7062,2368042230 ,2032413300 
2018,I05,咯,15_70~74技,1339,5711,2369129810 ,2074633290 
2018,I05,咯,16_75~79技,1202,4911,1189298200 ,980247520 
2018,I05,咯,17_80~84技,572,2145,645047150 ,524937940 
2018,I05,咯,18_85技 捞惑,251,925,381625010 ,316156060 
2018,I06,巢,01_0~4技,2,2,46650 ,30450 
2018,I06,巢,02_5~9技,2,6,130390 ,72390 
2018,I06,巢,03_10~14技,1,13,363020 ,182420 
2018,I06,巢,04_15~19技,2,4,64630 ,24230 
2018,I06,巢,05_20~24技,5,11,20747340 ,19484320 
2018,I06,巢,06_25~29技,12,31,954680 ,480680 
2018,I06,巢,07_30~34技,13,30,1440580 ,680180 
2018,I06,巢,08_35~39技,26,67,2448360 ,785760 
2018,I06,巢,09_40~44技,58,183,34899850 ,28386500 
2018,I06,巢,10_45~49技,85,297,15734090 ,8727630 
2018,I06,巢,11_50~54技,91,330,31737510 ,24139090 
2018,I06,巢,12_55~59技,139,525,159216670 ,138192770 
2018,I06,巢,13_60~64技,207,736,222334810 ,194006310 
2018,I06,巢,14_65~69技,212,777,76585820 ,57998110 
2018,I06,巢,15_70~74技,180,698,332495970 ,293578330 
2018,I06,巢,16_75~79技,158,570,237353270 ,201954250 
2018,I06,巢,17_80~84技,123,453,148062690 ,128821870 
2018,I06,巢,18_85技 捞惑,51,196,79044260 ,70571840 
2018,I06,咯,06_25~29技,3,6,160230 ,27830 
2018,I06,咯,07_30~34技,3,16,1075340 ,353540 
2018,I06,咯,08_35~39技,13,35,1470060 ,700760 
2018,I06,咯,09_40~44技,28,99,37382800 ,33239660 
2018,I06,咯,10_45~49技,71,265,12599050 ,6201640 
2018,I06,咯,11_50~54技,80,334,98693090 ,85978200 
2018,I06,咯,12_55~59技,152,601,91991930 ,74237450 
2018,I06,咯,13_60~64技,153,541,118825320 ,100943300 
2018,I06,咯,14_65~69技,170,678,212372340 ,182748500 
2018,I06,咯,15_70~74技,218,812,297003350 ,264771260 
2018,I06,咯,16_75~79技,285,1054,242634450 ,195033410 
2018,I06,咯,17_80~84技,224,776,177354240 ,143594570 
2018,I06,咯,18_85技 捞惑,141,481,88515000 ,63569570 
2018,I07,巢,01_0~4技,304,557,18050780 ,13819980 
2018,I07,巢,02_5~9技,77,120,3457540 ,1861640 
2018,I07,巢,03_10~14技,32,74,3304990 ,2135690 
2018,I07,巢,04_15~19技,23,31,21592150 ,20139860 
2018,I07,巢,05_20~24技,12,22,53681840 ,50544810 
2018,I07,巢,06_25~29技,20,41,9440400 ,8077210 
2018,I07,巢,07_30~34技,24,52,2475140 ,1287940 
2018,I07,巢,08_35~39技,25,47,33521560 ,29126420 
2018,I07,巢,09_40~44技,29,83,75678750 ,69265100 
2018,I07,巢,10_45~49技,45,118,11161730 ,6852460 
2018,I07,巢,11_50~54技,55,174,152006700 ,140558800 
2018,I07,巢,12_55~59技,74,264,281827120 ,252110330 
2018,I07,巢,13_60~64技,83,251,266325400 ,244984530 
2018,I07,巢,14_65~69技,78,264,289025900 ,261443930 
2018,I07,巢,15_70~74技,103,343,282079320 ,251955610 
2018,I07,巢,16_75~79技,98,323,352519370 ,322838500 
2018,I07,巢,17_80~84技,70,261,158627310 ,134488510 
2018,I07,巢,18_85技 捞惑,23,62,10403600 ,6850040 
2018,I07,咯,01_0~4技,256,464,21939620 ,18008970 
2018,I07,咯,02_5~9技,50,78,33983640 ,31327230 
2018,I07,咯,03_10~14技,27,50,2623360 ,1775850 
2018,I07,咯,04_15~19技,5,6,18858890 ,17742220 
2018,I07,咯,05_20~24技,14,18,1233500 ,738080 
2018,I07,咯,06_25~29技,26,38,13173290 ,11012570 
2018,I07,咯,07_30~34技,29,61,4379990 ,2778620 
2018,I07,咯,08_35~39技,34,61,77538030 ,70214340 
2018,I07,咯,09_40~44技,50,168,77942300 ,70972840 
2018,I07,咯,10_45~49技,82,214,205217630 ,186743870 
2018,I07,咯,11_50~54技,97,285,307925010 ,280590660 
2018,I07,咯,12_55~59技,168,484,348439230 ,313700350 
2018,I07,咯,13_60~64技,208,638,347143200 ,309658130 
2018,I07,咯,14_65~69技,201,698,1060145370 ,950011880 
2018,I07,咯,15_70~74技,214,658,526966680 ,474623960 
2018,I07,咯,16_75~79技,211,658,455427190 ,406177220 
2018,I07,咯,17_80~84技,129,424,185379030 ,147194060 
2018,I07,咯,18_85技 捞惑,83,227,131211980 ,110317760 
2018,I08,巢,01_0~4技,1,1,20000 ,15800 
2018,I08,巢,02_5~9技,2,3,68150 ,36450 
2018,I08,巢,03_10~14技,1,3,39600 ,27900 
2018,I08,巢,04_15~19技,5,5,44122380 ,44073960 
2018,I08,巢,05_20~24技,5,8,123440 ,78740 
2018,I08,巢,06_25~29技,5,7,199350 ,86950 
2018,I08,巢,07_30~34技,13,25,640880 ,340580 
2018,I08,巢,08_35~39技,19,36,1487490 ,691710 
2018,I08,巢,09_40~44技,50,114,109225570 ,101268720 
2018,I08,巢,10_45~49技,91,359,243562080 ,226212850 
2018,I08,巢,11_50~54技,114,347,109247580 ,97901540 
2018,I08,巢,12_55~59技,159,589,182405330 ,155602320 
2018,I08,巢,13_60~64技,184,577,506847850 ,466000620 
2018,I08,巢,14_65~69技,168,607,354554460 ,323711650 
2018,I08,巢,15_70~74技,149,534,223648090 ,197540180 
2018,I08,巢,16_75~79技,124,386,362511610 ,333962340 
2018,I08,巢,17_80~84技,71,202,63567270 ,54476480 
2018,I08,巢,18_85技 捞惑,25,65,20749570 ,14307910 
2018,I08,咯,01_0~4技,1,1,29780 ,8180 
2018,I08,咯,02_5~9技,1,1,15310 ,10810 
2018,I08,咯,03_10~14技,3,3,179550 ,125950 
2018,I08,咯,04_15~19技,6,7,164580 ,70580 
2018,I08,咯,05_20~24技,6,10,196560 ,122860 
2018,I08,咯,06_25~29技,10,25,1544840 ,1276780 
2018,I08,咯,07_30~34技,11,16,316460 ,166360 
2018,I08,咯,08_35~39技,28,61,1982790 ,1009190 
2018,I08,咯,09_40~44技,63,214,91200500 ,81856910 
2018,I08,咯,10_45~49技,122,425,125199810 ,110283260 
2018,I08,咯,11_50~54技,170,649,207822840 ,183404320 
2018,I08,咯,12_55~59技,273,1062,286549190 ,256513910 
2018,I08,咯,13_60~64技,303,1093,396629730 ,346298110 
2018,I08,咯,14_65~69技,350,1319,568994170 ,511051320 
2018,I08,咯,15_70~74技,310,1220,265909180 ,229982270 
2018,I08,咯,16_75~79技,314,1284,487115870 ,432957800 
2018,I08,咯,17_80~84技,164,637,228855800 ,177832530 
2018,I08,咯,18_85技 捞惑,120,385,206928660 ,157742390 
2018,I09,巢,03_10~14技,3,7,906790 ,649240 
2018,I09,巢,04_15~19技,5,19,490570 ,122070 
2018,I09,巢,05_20~24技,2,2,48890 ,24490 
2018,I09,巢,06_25~29技,2,12,406630 ,104030 
2018,I09,巢,07_30~34技,5,8,383760 ,218260 
2018,I09,巢,08_35~39技,5,10,456630 ,154030 
2018,I09,巢,09_40~44技,8,22,1131850 ,494990 
2018,I09,巢,10_45~49技,16,46,1767160 ,692460 
2018,I09,巢,11_50~54技,20,53,4319900 ,2295130 
2018,I09,巢,12_55~59技,24,95,4309840 ,1561240 
2018,I09,巢,13_60~64技,23,68,48423620 ,42405520 
2018,I09,巢,14_65~69技,24,118,39924710 ,33689660 
2018,I09,巢,15_70~74技,16,31,34091280 ,30852140 
2018,I09,巢,16_75~79技,10,39,27278170 ,24726210 
2018,I09,巢,17_80~84技,4,18,1214390 ,398990 
2018,I09,咯,02_5~9技,2,6,285070 ,75970 
2018,I09,咯,03_10~14技,4,24,8161640 ,7601480 
2018,I09,咯,04_15~19技,2,4,64680 ,26280 
2018,I09,咯,05_20~24技,4,20,425330 ,173230 
2018,I09,咯,06_25~29技,9,24,564380 ,209480 
2018,I09,咯,07_30~34技,2,2,43180 ,26880 
2018,I09,咯,08_35~39技,6,11,796670 ,474670 
2018,I09,咯,09_40~44技,14,39,1873390 ,586990 
2018,I09,咯,10_45~49技,32,95,16167940 ,11872230 
2018,I09,咯,11_50~54技,33,122,4850000 ,1906800 
2018,I09,咯,12_55~59技,50,180,157658990 ,144615140 
2018,I09,咯,13_60~64技,60,188,82261430 ,72606690 
2018,I09,咯,14_65~69技,60,167,116566760 ,104222630 
2018,I09,咯,15_70~74技,35,110,8271800 ,3980560 
2018,I09,咯,16_75~79技,32,124,24686270 ,17897820 
2018,I09,咯,17_80~84技,26,66,41619300 ,35853370 
2018,I09,咯,18_85技 捞惑,14,50,7887050 ,5356370 
2018,I10,巢,01_0~4技,30,58,3221110 ,2704640 
2018,I10,巢,02_5~9技,150,274,10771380 ,5891880 
2018,I10,巢,03_10~14技,453,959,59537590 ,40803930 
2018,I10,巢,04_15~19技,3955,10467,448324360 ,259324110 
2018,I10,巢,05_20~24技,9083,29418,866902420 ,526223240 
2018,I10,巢,06_25~29技,17238,62331,1591177150 ,1050910260 
2018,I10,巢,07_30~34技,39505,171253,3897025880 ,2641459990 
2018,I10,巢,08_35~39技,103641,522740,11073184330 ,7604066210 
2018,I10,巢,09_40~44技,196274,1060241,20815621350 ,14474371040 
2018,I10,巢,10_45~49技,335903,1913116,36036911920 ,25267955350 
2018,I10,巢,11_50~54技,430450,2500772,46283760990 ,32680039670 
2018,I10,巢,12_55~59技,560021,3417074,62584692740 ,44458705430 
2018,I10,巢,13_60~64技,525944,3287921,59551528360 ,42496550200 
2018,I10,巢,14_65~69技,402719,2628204,49252874610 ,39171905440 
2018,I10,巢,15_70~74技,313685,2084214,41750913830 ,32675192060 
2018,I10,巢,16_75~79技,259020,1846859,38778059970 ,30587546310 
2018,I10,巢,17_80~84技,141229,994948,24822095640 ,19261857210 
2018,I10,巢,18_85技 捞惑,60685,410743,16327017430 ,12121841270 
2018,I10,咯,01_0~4技,13,31,1919410 ,1626930 
2018,I10,咯,02_5~9技,155,237,21301880 ,16215770 
2018,I10,咯,03_10~14技,315,545,30862690 ,21274130 
2018,I10,咯,04_15~19技,513,1164,67778690 ,45598260 
2018,I10,咯,05_20~24技,1616,4456,137929660 ,88308770 
2018,I10,咯,06_25~29技,4156,14656,424794220 ,278940930 
2018,I10,咯,07_30~34技,10457,45689,1136746520 ,763852220 
2018,I10,咯,08_35~39技,29132,152437,3345205770 ,2280059410 
2018,I10,咯,09_40~44技,74735,431902,8287391150 ,5770431230 
2018,I10,咯,10_45~49技,180362,1111600,20512601240 ,14454850420 
2018,I10,咯,11_50~54技,316539,2010553,36680089560 ,25982593360 
2018,I10,咯,12_55~59技,473142,3125688,57149731950 ,40719922550 
2018,I10,咯,13_60~64技,510266,3364674,61809415620 ,44128497720 
2018,I10,咯,14_65~69技,469574,3211320,61646060550 ,49117027870 
2018,I10,咯,15_70~74技,436007,3067522,61923697930 ,49285589360 
2018,I10,咯,16_75~79技,431335,3163633,73714506620 ,57965809070 
2018,I10,咯,17_80~84技,295014,2105484,65162348660 ,50162918160 
2018,I10,咯,18_85技 捞惑,192381,1340783,74052638150 ,55546599460 
2018,I11,巢,02_5~9技,4,6,600920 ,252120 
2018,I11,巢,03_10~14技,8,11,1298930 ,777830 
2018,I11,巢,04_15~19技,270,673,33659140 ,16438750 
2018,I11,巢,05_20~24技,640,1669,78120350 ,38904010 
2018,I11,巢,06_25~29技,837,2258,122800320 ,66353440 
2018,I11,巢,07_30~34技,1767,5156,259070640 ,143140140 
2018,I11,巢,08_35~39技,4344,13678,518461580 ,273765930 
2018,I11,巢,09_40~44技,7468,24026,792392500 ,414807350 
2018,I11,巢,10_45~49技,11913,41165,1286969830 ,694381860 
2018,I11,巢,11_50~54技,15282,55467,1628836730 ,889040950 
2018,I11,巢,12_55~59技,21546,80677,2329202330 ,1278640080 
2018,I11,巢,13_60~64技,22715,88050,2549785800 ,1419992520 
2018,I11,巢,14_65~69技,19160,78150,2327789350 ,1419867730 
2018,I11,巢,15_70~74技,17394,75210,2306488460 ,1459234200 
2018,I11,巢,16_75~79技,14733,67279,2270024940 ,1497095430 
2018,I11,巢,17_80~84技,8913,41233,1697293950 ,1175597070 
2018,I11,巢,18_85技 捞惑,4811,21440,1292616080 ,907836870 
2018,I11,咯,01_0~4技,2,3,47680 ,40680 
2018,I11,咯,02_5~9技,2,2,79940 ,46240 
2018,I11,咯,03_10~14技,4,6,159810 ,85810 
2018,I11,咯,04_15~19技,46,97,4372210 ,2190110 
2018,I11,咯,05_20~24技,127,296,14892460 ,7172420 
2018,I11,咯,06_25~29技,289,802,31503950 ,16288970 
2018,I11,咯,07_30~34技,683,2082,94498400 ,51443010 
2018,I11,咯,08_35~39技,1582,4927,207050590 ,112067440 
2018,I11,咯,09_40~44技,3104,10283,323548970 ,172012580 
2018,I11,咯,10_45~49技,6612,22795,687977530 ,368420750 
2018,I11,咯,11_50~54技,11312,41553,1205613140 ,653214130 
2018,I11,咯,12_55~59技,18855,73073,2207021630 ,1231238000 
2018,I11,咯,13_60~64技,23262,91986,2645935640 ,1460617640 
2018,I11,咯,14_65~69技,24183,102054,2944790300 ,1769827840 
2018,I11,咯,15_70~74技,25499,114555,3355371210 ,2115572770 
2018,I11,咯,16_75~79技,28159,134125,4718451310 ,3206606260 
2018,I11,咯,17_80~84技,21476,100647,4573983770 ,3219348220 
2018,I11,咯,18_85技 捞惑,14842,71578,5819592770 ,4213213260 
2018,I12,巢,01_0~4技,5,19,1385050 ,655750 
2018,I12,巢,02_5~9技,8,17,999780 ,372580 
2018,I12,巢,03_10~14技,15,25,7816750 ,6293970 
2018,I12,巢,04_15~19技,38,98,12520050 ,7561190 
2018,I12,巢,05_20~24技,79,209,18795340 ,11330250 
2018,I12,巢,06_25~29技,87,289,19115340 ,10949960 
2018,I12,巢,07_30~34技,164,507,41270300 ,25980110 
2018,I12,巢,08_35~39技,336,1235,111056360 ,78514370 
2018,I12,巢,09_40~44技,524,1968,135683690 ,88772560 
2018,I12,巢,10_45~49技,826,2964,239447800 ,166424310 
2018,I12,巢,11_50~54技,980,4075,263054900 ,186684260 
2018,I12,巢,12_55~59技,1404,5177,314555750 ,209163030 
2018,I12,巢,13_60~64技,1463,5882,394159570 ,273376320 
2018,I12,巢,14_65~69技,1326,5473,270026070 ,178501170 
2018,I12,巢,15_70~74技,1333,5338,284183730 ,179788970 
2018,I12,巢,16_75~79技,1264,5538,397484550 ,279605420 
2018,I12,巢,17_80~84技,809,3464,270045380 ,170090010 
2018,I12,巢,18_85技 捞惑,426,1794,162745950 ,113783540 
2018,I12,咯,01_0~4技,1,2,92020 ,35920 
2018,I12,咯,02_5~9技,3,6,672650 ,358150 
2018,I12,咯,03_10~14技,10,29,1642360 ,812960 
2018,I12,咯,04_15~19技,11,26,1662090 ,879790 
2018,I12,咯,05_20~24技,14,43,9394180 ,6204880 
2018,I12,咯,06_25~29技,26,107,20385600 ,16284630 
2018,I12,咯,07_30~34技,79,303,68272830 ,55262720 
2018,I12,咯,08_35~39技,158,487,40249600 ,24952140 
2018,I12,咯,09_40~44技,230,826,101387610 ,73601570 
2018,I12,咯,10_45~49技,424,1489,115886520 ,79077160 
2018,I12,咯,11_50~54技,707,2688,174063910 ,116830040 
2018,I12,咯,12_55~59技,1049,3833,234929320 ,158163110 
2018,I12,咯,13_60~64技,1170,4251,270325490 ,183776590 
2018,I12,咯,14_65~69技,1159,4667,282196000 ,193263980 
2018,I12,咯,15_70~74技,1202,4807,306868870 ,203664230 
2018,I12,咯,16_75~79技,1251,5255,371101430 ,263002360 
2018,I12,咯,17_80~84技,872,3787,336281810 ,249671910 
2018,I12,咯,18_85技 捞惑,543,2206,198482050 ,133551170 
2018,I13,巢,02_5~9技,1,3,41150 ,29050 
2018,I13,巢,03_10~14技,4,6,1416290 ,1286230 
2018,I13,巢,04_15~19技,15,35,1320860 ,660460 
2018,I13,巢,05_20~24技,28,90,2864390 ,1173490 
2018,I13,巢,06_25~29技,47,128,7341460 ,4711310 
2018,I13,巢,07_30~34技,109,342,12173570 ,7243570 
2018,I13,巢,08_35~39技,281,1020,64210770 ,42980190 
2018,I13,巢,09_40~44技,480,1664,64459710 ,42006620 
2018,I13,巢,10_45~49技,815,3308,110945670 ,74712380 
2018,I13,巢,11_50~54技,1049,4195,124953160 ,81908740 
2018,I13,巢,12_55~59技,1528,6637,210787090 ,141015420 
2018,I13,巢,13_60~64技,1547,6639,232962260 ,163345390 
2018,I13,巢,14_65~69技,1311,6474,187131560 ,135471970 
2018,I13,巢,15_70~74技,1111,5865,203853610 ,153438840 
2018,I13,巢,16_75~79技,1098,6231,209442040 ,155400120 
2018,I13,巢,17_80~84技,715,4176,150373800 ,111559200 
2018,I13,巢,18_85技 捞惑,387,2063,191615430 ,141695500 
2018,I13,咯,03_10~14技,1,1,36610 ,25710 
2018,I13,咯,04_15~19技,9,13,278010 ,177910 
2018,I13,咯,05_20~24技,11,17,465660 ,277160 
2018,I13,咯,06_25~29技,15,48,2234060 ,1118960 
2018,I13,咯,07_30~34技,36,100,4044300 ,2387900 
2018,I13,咯,08_35~39技,73,295,10482880 ,6582680 
2018,I13,咯,09_40~44技,171,687,20459930 ,13207470 
2018,I13,咯,10_45~49技,426,1790,54315930 ,35546540 
2018,I13,咯,11_50~54技,803,3296,98799340 ,64671740 
2018,I13,咯,12_55~59技,1317,5859,169996110 ,112736900 
2018,I13,咯,13_60~64技,1517,6970,206945720 ,136663820 
