柳丰斥档,林惑捍内靛,己喊,楷飞焙,券磊荐,疙技辑 没备扒荐,夸剧鞭咯厚侩醚咀,焊氰磊何淬陛
2020,J42,咯,04_15~19技,1960,2807,76368240,52228230
2020,J42,咯,05_20~24技,3386,4867,124682530,81879810
2020,J42,咯,06_25~29技,4001,5987,164128190,109379650
2020,J42,咯,07_30~34技,4227,6780,165735200,108608190
2020,J42,咯,08_35~39技,5680,9896,246123680,163881550
2020,J42,咯,09_40~44技,5492,9979,252845280,166173230
2020,J42,咯,10_45~49技,6521,12360,308606070,202193860
2020,J42,咯,11_50~54技,7996,15645,408220580,263843320
2020,J42,咯,12_55~59技,11249,22209,629793830,412545850
2020,J42,咯,13_60~64技,13839,29240,874932240,578287950
2020,J42,咯,14_65~69技,12907,29622,786325450,575525020
2020,J42,咯,15_70~74技,11826,28447,776774780,577926610
2020,J42,咯,16_75~79技,12253,32504,835360720,624950460
2020,J42,咯,17_80~84技,9848,27006,948031020,715933910
2020,J42,咯,18_85技 捞惑,7724,22208,1201232310,909261140
2020,J43,巢,01_0~4技,5,18,5790050,5208490
2020,J43,巢,02_5~9技,1,2,283340,95240
2020,J43,巢,03_10~14技,2,2,60640,30440
2020,J43,巢,04_15~19技,48,67,37552120,28675930
2020,J43,巢,05_20~24技,98,137,52460750,37759310
2020,J43,巢,06_25~29技,162,237,50289590,34197080
2020,J43,巢,07_30~34技,208,324,61562970,41269350
2020,J43,巢,08_35~39技,466,667,176161940,122615740
2020,J43,巢,09_40~44技,771,1070,245158460,166606120
2020,J43,巢,10_45~49技,1185,1727,315396880,208909360
2020,J43,巢,11_50~54技,1808,2839,405445070,249208720
2020,J43,巢,12_55~59技,2789,4592,626619850,386521690
2020,J43,巢,13_60~64技,4208,7486,970548840,592845010
2020,J43,巢,14_65~69技,3958,7883,1048301140,652866650
2020,J43,巢,15_70~74技,4016,8918,996967190,601386670
2020,J43,巢,16_75~79技,3122,7415,1094196320,728571910
2020,J43,巢,17_80~84技,1790,4313,825569300,568040550
2020,J43,巢,18_85技 捞惑,918,2231,657809250,474219650
2020,J43,咯,01_0~4技,1,2,67670,51970
2020,J43,咯,02_5~9技,2,2,238140,119240
2020,J43,咯,03_10~14技,6,8,389820,226220
2020,J43,咯,04_15~19技,17,20,21525000,16255240
2020,J43,咯,05_20~24技,26,57,4955720,2805280
2020,J43,咯,06_25~29技,49,76,8063760,4943160
2020,J43,咯,07_30~34技,38,49,10990430,7534600
2020,J43,咯,08_35~39技,73,106,12526070,7665700
2020,J43,咯,09_40~44技,120,182,30206630,19587410
2020,J43,咯,10_45~49技,169,244,37358750,23882400
2020,J43,咯,11_50~54技,255,391,73531270,48028930
2020,J43,咯,12_55~59技,390,623,86521590,54301640
2020,J43,咯,13_60~64技,493,788,96774680,60189330
2020,J43,咯,14_65~69技,411,727,84438810,52929500
2020,J43,咯,15_70~74技,364,710,76604840,46217080
2020,J43,咯,16_75~79技,361,731,135853170,90270540
2020,J43,咯,17_80~84技,310,646,142287240,102126430
2020,J43,咯,18_85技 捞惑,285,638,236075850,172231070
2020,J44,巢,01_0~4技,185,772,182800490,156763480
2020,J44,巢,02_5~9技,185,670,220761850,196108010
2020,J44,巢,03_10~14技,104,326,36725040,27471600
2020,J44,巢,04_15~19技,134,273,55055130,40599770
2020,J44,巢,05_20~24技,206,399,28440330,17996460
2020,J44,巢,06_25~29技,279,522,45902770,33051040
2020,J44,巢,07_30~34技,319,715,35209210,20587560
2020,J44,巢,08_35~39技,528,1168,108456340,68639140
2020,J44,巢,09_40~44技,904,2104,292104840,219452190
2020,J44,巢,10_45~49技,1765,4706,425462360,272682370
2020,J44,巢,11_50~54技,3431,9828,1021062160,665218320
2020,J44,巢,12_55~59技,8045,25152,2659185910,1712454850
2020,J44,巢,13_60~64技,15895,52931,5825092040,3826549550
2020,J44,巢,14_65~69技,21924,78757,8395125890,5495519110
2020,J44,巢,15_70~74技,28628,112935,13453392750,9061993050
2020,J44,巢,16_75~79技,29161,119077,16688637960,11651337710
2020,J44,巢,17_80~84技,20628,83518,14408653630,10351050690
2020,J44,巢,18_85技 捞惑,11535,49330,14133791250,10441592380
2020,J44,咯,01_0~4技,111,368,70364160,58032130
2020,J44,咯,02_5~9技,118,344,27226640,15165420
2020,J44,咯,03_10~14技,87,226,20835660,14542020
2020,J44,咯,04_15~19技,98,195,21848670,15257550
2020,J44,咯,05_20~24技,165,346,18810970,11990410
2020,J44,咯,06_25~29技,242,514,30918080,20054750
2020,J44,咯,07_30~34技,288,634,56967860,41975030
2020,J44,咯,08_35~39技,399,973,63307700,40194870
2020,J44,咯,09_40~44技,535,1302,106352860,71205490
2020,J44,咯,10_45~49技,817,2247,264749850,206299970
2020,J44,咯,11_50~54技,1368,3744,335429300,219249470
2020,J44,咯,12_55~59技,2747,8345,932160670,638044880
2020,J44,咯,13_60~64技,4330,13484,1290487000,850821590
2020,J44,咯,14_65~69技,5096,17309,1728810830,1172917330
2020,J44,咯,15_70~74技,5833,19594,2409973360,1708277580
2020,J44,咯,16_75~79技,7040,24140,3513190370,2544861810
2020,J44,咯,17_80~84技,6737,22695,5736325660,4267017800
2020,J44,咯,18_85技 捞惑,5508,19165,9038725830,6687630550
2020,J45,巢,01_0~4技,53416,144476,3573034790,2901141830
2020,J45,巢,02_5~9技,39038,101715,2774589750,1836555590
2020,J45,巢,03_10~14技,15212,39084,1435404020,853879670
2020,J45,巢,04_15~19技,10437,25821,1207797560,691261100
2020,J45,巢,05_20~24技,11533,27451,1206932510,695928180
2020,J45,巢,06_25~29技,14042,32449,1249714730,762636920
2020,J45,巢,07_30~34技,13627,32489,1212725770,750553800
2020,J45,巢,08_35~39技,16323,40391,1482570360,922589420
2020,J45,巢,09_40~44技,16102,42970,1513380590,931388330
2020,J45,巢,10_45~49技,18041,51154,1818488710,1126074450
2020,J45,巢,11_50~54技,18998,56675,2110983130,1316236840
2020,J45,巢,12_55~59技,23458,69655,2609506240,1612715760
2020,J45,巢,13_60~64技,27782,86721,3497125070,2212662820
2020,J45,巢,14_65~69技,27648,92846,3500191380,2362062040
2020,J45,巢,15_70~74技,27466,100663,3926882550,2651453560
2020,J45,巢,16_75~79技,25336,99266,3863398460,2702518380
2020,J45,巢,17_80~84技,17455,69241,2974232140,2157507720
2020,J45,巢,18_85技 捞惑,8784,34011,2696549350,1968496620
2020,J45,咯,01_0~4技,42505,109932,2579979340,2088287480
2020,J45,咯,02_5~9技,29012,70506,1861234860,1271077160
2020,J45,咯,03_10~14技,9429,22416,923244740,602422990
2020,J45,咯,04_15~19技,7811,17316,856092070,552988260
2020,J45,咯,05_20~24技,10851,23121,1014413150,630859490
2020,J45,咯,06_25~29技,15018,33972,1396388980,858682430
2020,J45,咯,07_30~34技,16597,38854,1475621990,911940210
2020,J45,咯,08_35~39技,21567,53635,1855395530,1144946860
2020,J45,咯,09_40~44技,21807,59510,2100673900,1303392820
2020,J45,咯,10_45~49技,25860,73782,2641069990,1642070720
2020,J45,咯,11_50~54技,28089,81774,3103055730,1927164750
2020,J45,咯,12_55~59技,34707,102183,4265005870,2708655170
2020,J45,咯,13_60~64技,40764,123231,5316880770,3386437200
2020,J45,咯,14_65~69技,37067,119745,4725055850,3170704010
2020,J45,咯,15_70~74技,33776,115189,4594676110,3151938080
2020,J45,咯,16_75~79技,34423,122149,5653860020,4002951830
2020,J45,咯,17_80~84技,26471,93831,6092112640,4428279170
2020,J45,咯,18_85技 捞惑,17391,62264,8237296820,6081091130
2020,J46,巢,01_0~4技,646,1199,68305810,58732700
2020,J46,巢,02_5~9技,344,612,29472420,23799630
2020,J46,巢,03_10~14技,147,283,25823820,20125400
2020,J46,巢,04_15~19技,216,417,35719780,22389900
2020,J46,巢,05_20~24技,394,886,71715560,47209090
2020,J46,巢,06_25~29技,435,867,53554060,34834850
2020,J46,巢,07_30~34技,433,1026,62302040,41034430
2020,J46,巢,08_35~39技,507,1294,94021010,63765960
2020,J46,巢,09_40~44技,612,1663,98081360,64913080
2020,J46,巢,10_45~49技,702,1982,134628380,91038110
2020,J46,巢,11_50~54技,812,2304,172628420,117374680
2020,J46,巢,12_55~59技,1024,3284,238438060,161259280
2020,J46,巢,13_60~64技,1227,3630,266735640,178760910
2020,J46,巢,14_65~69技,1187,4114,317445690,221848540
2020,J46,巢,15_70~74技,1258,4322,429562750,311937990
2020,J46,巢,16_75~79技,1186,3946,501533050,368361020
2020,J46,巢,17_80~84技,837,3214,472723720,351961370
2020,J46,巢,18_85技 捞惑,475,1666,413139640,306571220
2020,J46,咯,01_0~4技,483,806,50607910,43414330
2020,J46,咯,02_5~9技,269,465,61975730,55013080
2020,J46,咯,03_10~14技,105,172,24175780,19695010
2020,J46,咯,04_15~19技,136,242,29705270,21018040
2020,J46,咯,05_20~24技,292,543,38397010,24664450
2020,J46,咯,06_25~29技,384,821,67655030,44418150
2020,J46,咯,07_30~34技,388,802,48793670,30770710
2020,J46,咯,08_35~39技,551,1285,119492350,82303200
2020,J46,咯,09_40~44技,636,1877,133919300,89045830
2020,J46,咯,10_45~49技,890,2712,158220570,102526120
2020,J46,咯,11_50~54技,1036,2898,201644290,132639870
2020,J46,咯,12_55~59技,1390,4283,442100370,308084900
2020,J46,咯,13_60~64技,1608,4648,546315210,392120120
2020,J46,咯,14_65~69技,1522,5093,534602080,380553880
2020,J46,咯,15_70~74技,1372,4499,452685100,323970320
2020,J46,咯,16_75~79技,1566,5079,614004110,445009520
2020,J46,咯,17_80~84技,1235,3845,733051610,547709310
2020,J46,咯,18_85技 捞惑,1006,3043,1348407370,1025770000
2020,J47,巢,01_0~4技,2,3,52230,27530
2020,J47,巢,02_5~9技,16,74,8675140,6405310
2020,J47,巢,03_10~14技,22,46,14778700,11571960
2020,J47,巢,04_15~19技,63,144,18314670,11011570
2020,J47,巢,05_20~24技,118,244,36510140,24146790
2020,J47,巢,06_25~29技,134,305,48614840,31009640
2020,J47,巢,07_30~34技,137,223,25456090,15484250
2020,J47,巢,08_35~39技,266,529,49812880,29711640
2020,J47,巢,09_40~44技,395,836,116123270,76301470
2020,J47,巢,10_45~49技,696,1486,218700120,141818050
2020,J47,巢,11_50~54技,1388,3201,397482560,246469060
2020,J47,巢,12_55~59技,3223,7818,958880480,586916320
2020,J47,巢,13_60~64技,4633,11795,1359623090,829678930
2020,J47,巢,14_65~69技,5129,14125,1615926580,1002041310
2020,J47,巢,15_70~74技,5313,15586,1676245360,1040671530
2020,J47,巢,16_75~79技,3800,11485,1261810530,804711690
2020,J47,巢,17_80~84技,2284,6724,914677530,613752560
2020,J47,巢,18_85技 捞惑,1090,3126,634201480,443563590
2020,J47,咯,01_0~4技,1,3,83930,21630
2020,J47,咯,02_5~9技,11,30,3655140,2625250
2020,J47,咯,03_10~14技,14,31,5136140,4096460
2020,J47,咯,04_15~19技,29,70,8145700,4396960
2020,J47,咯,05_20~24技,94,220,34889040,21873970
2020,J47,咯,06_25~29技,139,293,29880570,16739540
2020,J47,咯,07_30~34技,189,444,63544000,43586660
2020,J47,咯,08_35~39技,367,869,94177950,56941140
2020,J47,咯,09_40~44技,680,1802,194667190,116050990
2020,J47,咯,10_45~49技,1393,3555,417738950,245136960
2020,J47,咯,11_50~54技,3177,8196,954147120,574048600
2020,J47,咯,12_55~59技,6583,18516,1907738270,1112552090
2020,J47,咯,13_60~64技,8788,24416,2447177300,1423220290
2020,J47,咯,14_65~69技,7992,23534,2479370750,1511898130
2020,J47,咯,15_70~74技,7000,21022,2374598410,1487253030
2020,J47,咯,16_75~79技,5059,15340,1720821410,1105095170
2020,J47,咯,17_80~84技,2980,8924,1291362790,875172210
2020,J47,咯,18_85技 捞惑,1602,4625,1074801800,768189820
2020,J60,巢,01_0~4技,1,4,53460,42460
2020,J60,巢,02_5~9技,1,1,14070,9870
2020,J60,巢,04_15~19技,1,1,16140,11340
2020,J60,巢,06_25~29技,2,2,34600,22700
2020,J60,巢,07_30~34技,2,2,41520,24120
2020,J60,巢,08_35~39技,1,1,22460,11260
2020,J60,巢,11_50~54技,9,13,2122830,1442310
2020,J60,巢,12_55~59技,47,79,5303660,2733950
2020,J60,巢,13_60~64技,108,191,44126770,30964340
2020,J60,巢,14_65~69技,138,219,30248740,18943030
2020,J60,巢,15_70~74技,186,356,89912910,61751610
2020,J60,巢,16_75~79技,190,392,55518160,37431370
2020,J60,巢,17_80~84技,135,301,82597130,59520320
2020,J60,巢,18_85技 捞惑,51,112,56666210,41391580
2020,J60,咯,02_5~9技,1,1,12130,11130
2020,J60,咯,05_20~24技,2,2,32280,22680
2020,J60,咯,09_40~44技,1,1,18220,12820
2020,J60,咯,10_45~49技,1,1,16140,11340
2020,J60,咯,11_50~54技,2,2,50280,30180
2020,J60,咯,12_55~59技,14,16,4323230,3126110
2020,J60,咯,13_60~64技,21,29,7992690,5536390
2020,J60,咯,14_65~69技,31,46,5997360,3365830
2020,J60,咯,15_70~74技,37,67,20700840,14757270
2020,J60,咯,16_75~79技,66,157,46715460,33890560
2020,J60,咯,17_80~84技,70,165,21376910,13702460
2020,J60,咯,18_85技 捞惑,53,127,47536930,35094610
2020,J61,巢,05_20~24技,1,1,283740,184540
2020,J61,巢,06_25~29技,2,2,188760,78760
2020,J61,巢,08_35~39技,1,2,136890,47090
2020,J61,巢,09_40~44技,3,3,343850,143250
2020,J61,巢,10_45~49技,4,6,781040,277140
2020,J61,巢,11_50~54技,5,8,878100,313100
2020,J61,巢,12_55~59技,45,92,7800630,2900930
2020,J61,巢,13_60~64技,83,162,15772210,5805610
2020,J61,巢,14_65~69技,145,323,28144080,12274100
2020,J61,巢,15_70~74技,182,368,41130350,19546360
2020,J61,巢,16_75~79技,155,331,33877550,15214420
2020,J61,巢,17_80~84技,97,239,59434530,40083470
2020,J61,巢,18_85技 捞惑,25,42,5021790,1788590
2020,J61,咯,09_40~44技,1,1,153340,53540
2020,J61,咯,10_45~49技,3,5,724990,323290
2020,J61,咯,11_50~54技,4,5,459410,179410
2020,J61,咯,12_55~59技,14,26,3608610,2156050
2020,J61,咯,13_60~64技,39,77,5578480,1989980
2020,J61,咯,14_65~69技,61,108,11806120,4481600
2020,J61,咯,15_70~74技,45,93,8968520,3247120
2020,J61,咯,16_75~79技,58,121,10944460,4143860
2020,J61,咯,17_80~84技,47,85,9180940,3498040
2020,J61,咯,18_85技 捞惑,15,24,1727630,572430
2020,J62,巢,09_40~44技,1,1,26840,13440
2020,J62,巢,10_45~49技,4,7,420760,137660
2020,J62,巢,11_50~54技,21,31,1949420,869220
2020,J62,巢,12_55~59技,90,141,12128750,5639490
2020,J62,巢,13_60~64技,184,290,26148500,12952490
2020,J62,巢,14_65~69技,147,256,38673470,24709720
2020,J62,巢,15_70~74技,87,179,15177570,8061630
2020,J62,巢,16_75~79技,47,113,8209460,4653460
2020,J62,巢,17_80~84技,18,42,29292710,21044030
2020,J62,巢,18_85技 捞惑,8,16,2310810,1504270
2020,J62,咯,06_25~29技,1,1,129450,77750
2020,J62,咯,11_50~54技,1,2,31440,6640
2020,J62,咯,12_55~59技,2,5,224390,89690
2020,J62,咯,13_60~64技,4,9,443200,193800
2020,J62,咯,14_65~69技,1,3,214920,68020
2020,J62,咯,15_70~74技,2,6,267890,150790
2020,J63,巢,04_15~19技,1,1,14060,9860
2020,J63,巢,07_30~34技,2,2,231570,105370
2020,J63,巢,08_35~39技,2,4,233620,100120
2020,J63,巢,09_40~44技,2,2,270240,189240
2020,J63,巢,10_45~49技,2,6,2891370,1795960
2020,J63,巢,12_55~59技,10,26,6969920,4900560
2020,J63,巢,13_60~64技,13,25,1280060,616660
2020,J63,巢,14_65~69技,12,46,11409680,7054030
2020,J63,巢,15_70~74技,12,28,3137950,2172920
2020,J63,巢,16_75~79技,9,31,10226920,6982250
2020,J63,巢,17_80~84技,6,21,3640680,2364800
2020,J63,巢,18_85技 捞惑,1,1,144050,72050
2020,J63,咯,04_15~19技,1,1,18180,12780
2020,J63,咯,07_30~34技,1,2,111310,78010
2020,J63,咯,09_40~44技,2,3,121750,65750
2020,J63,咯,10_45~49技,3,7,799250,383350
2020,J63,咯,11_50~54技,1,3,1104840,552540
2020,J63,咯,12_55~59技,2,7,202240,45040
2020,J63,咯,13_60~64技,5,7,17562580,16510030
2020,J63,咯,14_65~69技,1,1,21840,10940
2020,J63,咯,15_70~74技,2,4,66540,25140
2020,J63,咯,16_75~79技,2,4,3041670,1818950
2020,J63,咯,18_85技 捞惑,1,1,27650,16650
2020,J64,巢,06_25~29技,1,1,126410,88510
2020,J64,巢,07_30~34技,1,1,223220,156320
2020,J64,巢,08_35~39技,1,1,128370,77070
2020,J64,巢,09_40~44技,4,5,3762620,3080240
2020,J64,巢,10_45~49技,29,40,3364890,1591090
2020,J64,巢,11_50~54技,72,77,3918000,2158700
2020,J64,巢,12_55~59技,253,365,28147270,15267120
2020,J64,巢,13_60~64技,483,723,67311760,43436010
2020,J64,巢,14_65~69技,443,734,97832300,66933290
2020,J64,巢,15_70~74技,381,748,118251120,81562660
2020,J64,巢,16_75~79技,302,624,100963090,67742100
2020,J64,巢,17_80~84技,168,381,151340370,112648860
2020,J64,巢,18_85技 捞惑,57,142,84340470,62386490
2020,J64,咯,05_20~24技,1,1,268710,134410
2020,J64,咯,09_40~44技,1,1,16430,9930
2020,J64,咯,10_45~49技,1,1,239060,87860
2020,J64,咯,12_55~59技,9,11,612870,314870
2020,J64,咯,13_60~64技,15,31,1277560,565060
2020,J64,咯,14_65~69技,28,88,11467770,7895690
2020,J64,咯,15_70~74技,43,95,22130890,15669110
2020,J64,咯,16_75~79技,62,150,14946300,8402500
2020,J64,咯,17_80~84技,75,172,7985650,3309540
2020,J64,咯,18_85技 捞惑,45,100,59859510,43130240
2020,J65,巢,03_10~14技,1,2,27680,19480
2020,J65,巢,10_45~49技,2,3,44160,27360
2020,J65,巢,13_60~64技,3,5,133750,48550
2020,J65,巢,14_65~69技,3,12,2640620,1450630
2020,J65,巢,15_70~74技,3,8,833650,464750
2020,J65,巢,16_75~79技,5,6,5439100,4237940
2020,J65,巢,17_80~84技,3,4,2282630,1839180
2020,J65,巢,18_85技 捞惑,2,7,710420,252720
2020,J65,咯,11_50~54技,1,1,47360,11160
2020,J65,咯,12_55~59技,3,5,2370010,1682200
2020,J65,咯,13_60~64技,3,6,316730,103730
2020,J65,咯,14_65~69技,6,14,3830010,2126650
2020,J65,咯,15_70~74技,7,11,978520,329920
2020,J65,咯,16_75~79技,17,34,2915230,1108360
2020,J65,咯,17_80~84技,11,17,3058130,2335030
2020,J65,咯,18_85技 捞惑,4,5,27200150,26078310
2020,J66,巢,05_20~24技,1,1,29820,20920
2020,J66,巢,09_40~44技,1,1,273130,100130
2020,J66,巢,12_55~59技,2,11,628230,292630
2020,J66,巢,16_75~79技,1,1,21840,10940
2020,J66,咯,08_35~39技,1,1,16140,11340
2020,J66,咯,10_45~49技,2,3,90930,52830
2020,J66,咯,12_55~59技,1,1,44340,22240
2020,J66,咯,13_60~64技,3,4,76990,48690
2020,J66,咯,15_70~74技,1,1,18550,16750
2020,J67,巢,02_5~9技,1,3,179020,58020
2020,J67,巢,03_10~14技,10,27,2314050,808950
2020,J67,巢,04_15~19技,5,5,180930,71630
2020,J67,巢,05_20~24技,8,15,2404400,1485370
2020,J67,巢,06_25~29技,8,11,8098500,6087860
2020,J67,巢,07_30~34技,10,28,2843250,1436360
2020,J67,巢,08_35~39技,16,51,25336410,19646880
2020,J67,巢,09_40~44技,15,35,11295940,8027170
2020,J67,巢,10_45~49技,9,20,6502400,4881520
2020,J67,巢,11_50~54技,26,61,21398790,15040460
2020,J67,巢,12_55~59技,42,112,85298690,67947590
2020,J67,巢,13_60~64技,40,125,55790590,42163020
2020,J67,巢,14_65~69技,50,135,47877640,33096370
2020,J67,巢,15_70~74技,38,134,37408950,25000340
2020,J67,巢,16_75~79技,33,110,95272890,77884960
2020,J67,巢,17_80~84技,12,39,105210090,83370930
2020,J67,巢,18_85技 捞惑,1,1,27650,26650
2020,J67,咯,01_0~4技,1,1,18410,17510
2020,J67,咯,02_5~9技,2,10,9117390,8168280
2020,J67,咯,03_10~14技,5,12,4581420,3275790
2020,J67,咯,04_15~19技,2,3,654680,248180
2020,J67,咯,05_20~24技,1,1,122410,85710
2020,J67,咯,06_25~29技,5,23,2189330,1034030
2020,J67,咯,07_30~34技,5,21,5775370,4041960
2020,J67,咯,08_35~39技,12,38,2687740,1150140
2020,J67,咯,09_40~44技,7,12,21697050,21112330
2020,J67,咯,10_45~49技,17,33,18246230,13624740
2020,J67,咯,11_50~54技,30,99,36672950,27330410
2020,J67,咯,12_55~59技,31,104,24720120,16720500
2020,J67,咯,13_60~64技,56,164,41482700,29229070
2020,J67,咯,14_65~69技,45,149,42157150,27803600
2020,J67,咯,15_70~74技,37,142,41092130,27848410
2020,J67,咯,16_75~79技,23,86,12305010,8109210
2020,J67,咯,17_80~84技,10,36,6799250,4676650
2020,J67,咯,18_85技 捞惑,9,29,12047100,8124160
2020,J68,巢,01_0~4技,8,8,573090,414360
2020,J68,巢,02_5~9技,18,21,1889250,1232700
2020,J68,巢,03_10~14技,16,19,3635140,2701640
2020,J68,巢,04_15~19技,32,36,8871020,6744630
2020,J68,巢,05_20~24技,50,61,11310370,7487930
2020,J68,巢,06_25~29技,57,64,15446490,10468220
2020,J68,巢,07_30~34技,55,73,15465280,10196880
2020,J68,巢,08_35~39技,54,60,10553510,6649550
2020,J68,巢,09_40~44技,53,63,23801880,17086320
2020,J68,巢,10_45~49技,49,64,47277760,36211260
2020,J68,巢,11_50~54技,55,73,32354470,23314550
2020,J68,巢,12_55~59技,42,67,20506550,14138240
2020,J68,巢,13_60~64技,38,57,12002490,8043110
2020,J68,巢,14_65~69技,43,59,20486720,14502530
2020,J68,巢,15_70~74技,28,48,12197860,9391590
2020,J68,巢,16_75~79技,17,33,33466450,25348980
2020,J68,巢,17_80~84技,13,38,11341370,8212980
2020,J68,巢,18_85技 捞惑,8,15,5303900,3963220
2020,J68,咯,01_0~4技,17,19,1253550,1102090
2020,J68,咯,02_5~9技,9,9,666390,463420
2020,J68,咯,03_10~14技,16,20,5758720,4675720
2020,J68,咯,04_15~19技,27,28,6554480,4769930
2020,J68,咯,05_20~24技,48,59,18654600,13163040
2020,J68,咯,06_25~29技,47,50,7487040,4837960
2020,J68,咯,07_30~34技,34,36,5693900,3662530
2020,J68,咯,08_35~39技,30,38,7575350,4982970
2020,J68,咯,09_40~44技,38,49,10428880,7379120
2020,J68,咯,10_45~49技,57,72,24239550,16836010
2020,J68,咯,11_50~54技,54,75,31497780,24462910
2020,J68,咯,12_55~59技,57,76,19677290,14304280
2020,J68,咯,13_60~64技,58,72,23453320,16396490
2020,J68,咯,14_65~69技,21,27,9995400,7493710
2020,J68,咯,15_70~74技,22,26,17531630,13229990
2020,J68,咯,16_75~79技,19,58,82820850,63059000
2020,J68,咯,17_80~84技,11,14,8849560,6828470
2020,J68,咯,18_85技 捞惑,14,19,34779270,28260660
2020,J69,巢,01_0~4技,134,267,325387070,301569470
2020,J69,巢,02_5~9技,22,45,59997950,54378970
2020,J69,巢,03_10~14技,19,46,74999350,69244820
2020,J69,巢,04_15~19技,29,63,223086570,186016600
2020,J69,巢,05_20~24技,41,77,146700440,115888690
2020,J69,巢,06_25~29技,39,111,240645080,194044550
2020,J69,巢,07_30~34技,36,70,182225640,151292490
2020,J69,巢,08_35~39技,41,76,265664340,214089950
2020,J69,巢,09_40~44技,50,109,288303640,231715860
2020,J69,巢,10_45~49技,118,230,898323740,742502730
2020,J69,巢,11_50~54技,145,325,1050552050,875462180
2020,J69,巢,12_55~59技,286,648,2431520430,1999181960
2020,J69,巢,13_60~64技,501,1200,3371278780,2788744610
2020,J69,巢,14_65~69技,745,1952,5924110340,4889627080
2020,J69,巢,15_70~74技,1258,3159,10544546440,8660395910
2020,J69,巢,16_75~79技,2077,5262,18603611800,15308392910
2020,J69,巢,17_80~84技,2600,6296,20659194660,16759994830
2020,J69,巢,18_85技 捞惑,2787,7030,20991329160,16926622720
2020,J69,咯,01_0~4技,105,211,381773120,351472880
2020,J69,咯,02_5~9技,29,78,130033570,120483890
2020,J69,咯,03_10~14技,9,19,15046060,13881060
2020,J69,咯,04_15~19技,11,15,5815270,4913910
2020,J69,咯,05_20~24技,27,51,40793590,33059720
2020,J69,咯,06_25~29技,28,50,102600060,83344640
2020,J69,咯,07_30~34技,22,44,74583590,61876040
2020,J69,咯,08_35~39技,31,69,155452400,124827850
2020,J69,咯,09_40~44技,32,66,269788120,231038050
2020,J69,咯,10_45~49技,47,104,268871080,218345130
2020,J69,咯,11_50~54技,68,194,403989750,325949180
2020,J69,咯,12_55~59技,119,305,685379980,560895020
2020,J69,咯,13_60~64技,179,476,1152957040,974390280
2020,J69,咯,14_65~69技,267,580,2079052910,1720932710
2020,J69,咯,15_70~74技,486,1189,3924017230,3221861270
2020,J69,咯,16_75~79技,1118,2566,8044739750,6525363100
2020,J69,咯,17_80~84技,1854,4249,11558273210,9356252990
2020,J69,咯,18_85技 捞惑,3371,7560,17333285500,13754791250
2020,J70,巢,01_0~4技,23,75,1531120,751820
2020,J70,巢,02_5~9技,16,21,407490,266990
2020,J70,巢,03_10~14技,6,6,150870,73370
2020,J70,巢,04_15~19技,8,9,143280,106180
2020,J70,巢,05_20~24技,5,5,312780,226280
2020,J70,巢,06_25~29技,5,6,187930,100830
2020,J70,巢,07_30~34技,6,7,5916270,4601460
2020,J70,巢,08_35~39技,9,20,1873450,1347740
2020,J70,巢,09_40~44技,5,14,523040,228340
2020,J70,巢,10_45~49技,17,34,11649980,9569110
2020,J70,巢,11_50~54技,17,44,27449860,25494520
2020,J70,巢,12_55~59技,33,54,80816840,73105770
2020,J70,巢,13_60~64技,76,192,132606250,117558240
2020,J70,巢,14_65~69技,72,167,200946440,176271340
2020,J70,巢,15_70~74技,95,247,258571950,232407850
2020,J70,巢,16_75~79技,79,200,271423990,247928660
2020,J70,巢,17_80~84技,45,96,57807000,53669880
2020,J70,巢,18_85技 捞惑,19,51,33386070,30815500
2020,J70,咯,01_0~4技,22,49,1732500,1108200
2020,J70,咯,02_5~9技,12,24,343510,246110
2020,J70,咯,04_15~19技,1,1,9180,8280
2020,J70,咯,05_20~24技,5,8,2276200,1652890
2020,J70,咯,06_25~29技,12,33,22198740,19359100
2020,J70,咯,07_30~34技,8,15,10708900,9155680
2020,J70,咯,08_35~39技,21,38,1748890,1076490
2020,J70,咯,09_40~44技,44,125,50641160,45049300
2020,J70,咯,10_45~49技,76,235,50268050,40952140
2020,J70,咯,11_50~54技,90,283,101711870,85012460
2020,J70,咯,12_55~59技,72,178,95263240,80833230
2020,J70,咯,13_60~64技,80,206,53472960,44309120
2020,J70,咯,14_65~69技,74,150,63048940,56573330
2020,J70,咯,15_70~74技,76,183,121117810,107531660
2020,J70,咯,16_75~79技,54,132,146490360,129636990
2020,J70,咯,17_80~84技,18,47,6863340,5718450
2020,J70,咯,18_85技 捞惑,10,23,8812550,7495850
2020,J80,巢,01_0~4技,8,20,164237170,155014810
2020,J80,巢,02_5~9技,4,7,9708400,8425670
2020,J80,巢,03_10~14技,3,16,6675000,5525550
2020,J80,巢,04_15~19技,10,22,98636610,91582740
2020,J80,巢,05_20~24技,12,12,13054080,10321700
2020,J80,巢,06_25~29技,18,29,216275510,201770080
2020,J80,巢,07_30~34技,12,16,126061870,105906280
2020,J80,巢,08_35~39技,12,18,146907090,117145750
2020,J80,巢,09_40~44技,14,37,195066470,155600440
2020,J80,巢,10_45~49技,24,39,366918840,295542530
2020,J80,巢,11_50~54技,40,100,1196590890,1081933280
2020,J80,巢,12_55~59技,54,110,1860497720,1580238860
2020,J80,巢,13_60~64技,80,161,1700676050,1417400320
