柳丰斥档,林惑捍内靛,己喊,楷飞焙,券磊荐,疙技辑 没备扒荐,夸剧鞭咯厚侩醚咀,焊氰磊何淬陛
2019,J00,巢,18_85技 捞惑,17624,47368,660217400 ,534859380 
2019,J00,咯,01_0~4技,349025,1108429,16897979430 ,13856369530 
2019,J00,咯,02_5~9技,179552,382954,5906708040 ,4238487860 
2019,J00,咯,03_10~14技,92339,152731,2457047620 ,1711256820 
2019,J00,咯,04_15~19技,102453,154130,2598616090 ,1796787300 
2019,J00,咯,05_20~24技,98979,132286,2457436720 ,1663173870 
2019,J00,咯,06_25~29技,111589,155038,2908182920 ,1971776330 
2019,J00,咯,07_30~34技,120071,178105,3256830120 ,2236084170 
2019,J00,咯,08_35~39技,145090,228602,4007464230 ,2750854000 
2019,J00,咯,09_40~44技,118354,190233,3238152730 ,2228544490 
2019,J00,咯,10_45~49技,125002,205063,3394356360 ,2351017650 
2019,J00,咯,11_50~54技,133158,225519,3607343190 ,2526336980 
2019,J00,咯,12_55~59技,156404,278408,4304892060 ,3052520700 
2019,J00,咯,13_60~64技,149137,280526,4170992200 ,2990992200 
2019,J00,咯,14_65~69技,122125,256044,3572392590 ,2996249850 
2019,J00,咯,15_70~74技,103891,236210,3153565970 ,2662951240 
2019,J00,咯,16_75~79技,102795,257904,3312416320 ,2800395340 
2019,J00,咯,17_80~84技,69281,179857,2364963320 ,1985588490 
2019,J00,咯,18_85技 捞惑,36788,94057,1266505940 ,1053773870 
2019,J01,巢,01_0~4技,373917,1646173,24906098100 ,19892872750 
2019,J01,巢,02_5~9技,296363,948483,15485728420 ,11244247290 
2019,J01,巢,03_10~14技,145664,335790,6158638290 ,4362691030 
2019,J01,巢,04_15~19技,111306,212029,4143447870 ,2926412240 
2019,J01,巢,05_20~24技,74017,118515,2667558520 ,1861401250 
2019,J01,巢,06_25~29技,82386,131585,3121052490 ,2176295680 
2019,J01,巢,07_30~34技,88821,149213,3513454180 ,2447308440 
2019,J01,巢,08_35~39技,121503,218507,5050293090 ,3519379260 
2019,J01,巢,09_40~44技,100712,184635,4166602140 ,2903853070 
2019,J01,巢,10_45~49技,90139,167896,3674983150 ,2563802020 
2019,J01,巢,11_50~54技,70638,133838,2931995020 ,2041429810 
2019,J01,巢,12_55~59技,66853,130822,2866720170 ,1993377790 
2019,J01,巢,13_60~64技,60597,124595,2699932840 ,1874575100 
2019,J01,巢,14_65~69技,44067,99748,2027319490 ,1627511490 
2019,J01,巢,15_70~74技,32018,76058,1565093200 ,1249345970 
2019,J01,巢,16_75~79技,22409,55729,1142405940 ,927312740 
2019,J01,巢,17_80~84技,10840,27392,542076970 ,440134320 
2019,J01,巢,18_85技 捞惑,3956,10031,251540430 ,199360170 
2019,J01,咯,01_0~4技,342041,1473229,22272884320 ,17797162770 
2019,J01,咯,02_5~9技,252795,758041,12283757190 ,8950973920 
2019,J01,咯,03_10~14技,117863,247908,4506040740 ,3202195340 
2019,J01,咯,04_15~19技,99791,169356,3367971010 ,2380382350 
2019,J01,咯,05_20~24技,99619,156473,3449510020 ,2406915530 
2019,J01,咯,06_25~29技,118858,200058,4533012940 ,3170162440 
2019,J01,咯,07_30~34技,146337,280144,5987319990 ,4205467190 
2019,J01,咯,08_35~39技,189207,387941,7895425520 ,5523014040 
2019,J01,咯,09_40~44技,138370,277379,5539003620 ,3862460790 
2019,J01,咯,10_45~49技,118521,232240,4737877180 ,3309327360 
2019,J01,咯,11_50~54技,100803,197769,4196670430 ,2929144210 
2019,J01,咯,12_55~59技,105586,213136,4713812280 ,3286906690 
2019,J01,咯,13_60~64技,91799,191203,4253995380 ,2973991640 
2019,J01,咯,14_65~69技,59179,130241,2788632360 ,2237601430 
2019,J01,咯,15_70~74技,39029,89510,1890459660 ,1526108850 
2019,J01,咯,16_75~79技,28049,64725,1388537970 ,1124255900 
2019,J01,咯,17_80~84技,14670,33821,806483340 ,649218230 
2019,J01,咯,18_85技 捞惑,6229,13859,327527430 ,262162110 
2019,J02,巢,01_0~4技,344089,1040257,20268577240 ,16596251750 
2019,J02,巢,02_5~9技,229883,491001,8906304410 ,6503692850 
2019,J02,巢,03_10~14技,143524,252233,4537383810 ,3212262800 
2019,J02,巢,04_15~19技,127498,213682,3761977590 ,2633271800 
2019,J02,巢,05_20~24技,87127,121598,2301904050 ,1581970280 
2019,J02,巢,06_25~29技,101610,139331,2690204440 ,1844929790 
2019,J02,巢,07_30~34技,104188,147501,2875762640 ,1973801930 
2019,J02,巢,08_35~39技,136560,202727,3859544160 ,2652281190 
2019,J02,巢,09_40~44技,116607,176551,3272270590 ,2256952550 
2019,J02,巢,10_45~49技,113230,175744,3159123170 ,2183767090 
2019,J02,巢,11_50~54技,97894,155885,2748300170 ,1900344780 
2019,J02,巢,12_55~59技,97729,160931,2819679280 ,1949187010 
2019,J02,巢,13_60~64技,87671,152343,2619117550 ,1811301550 
2019,J02,巢,14_65~69技,66163,126689,2093846790 ,1770841610 
2019,J02,巢,15_70~74技,49928,101464,1686969250 ,1408473080 
2019,J02,巢,16_75~79技,35628,77249,1234330400 ,1046377260 
2019,J02,巢,17_80~84技,18043,40741,643702560 ,544860120 
2019,J02,巢,18_85技 捞惑,6680,14228,241248170 ,199325450 
2019,J02,咯,01_0~4技,336002,1032764,19796549020 ,16179991040 
2019,J02,咯,02_5~9技,237943,516542,9193476060 ,6694380930 
2019,J02,咯,03_10~14技,147780,259185,4560268530 ,3220888820 
2019,J02,咯,04_15~19技,142619,224650,3984871230 ,2783729430 
2019,J02,咯,05_20~24技,130528,181978,3464216130 ,2383359560 
2019,J02,咯,06_25~29技,144708,209313,3999150290 ,2750521160 
2019,J02,咯,07_30~34技,167992,267720,4954638370 ,3417068480 
2019,J02,咯,08_35~39技,211919,360321,6498508140 ,4495220170 
2019,J02,咯,09_40~44技,164531,281118,4935561160 ,3418375010 
2019,J02,咯,10_45~49技,157951,267956,4705107290 ,3263658890 
2019,J02,咯,11_50~54技,147075,251144,4457308200 ,3091909650 
2019,J02,咯,12_55~59技,154532,271764,4791311160 ,3320757470 
2019,J02,咯,13_60~64技,133484,242154,4211877780 ,2927813650 
2019,J02,咯,14_65~69技,92157,179082,2998154780 ,2534320480 
2019,J02,咯,15_70~74技,65240,133531,2179494630 ,1854314940 
2019,J02,咯,16_75~79技,50298,107415,1742781580 ,1486508430 
2019,J02,咯,17_80~84技,28348,60616,1005790520 ,853741270 
2019,J02,咯,18_85技 捞惑,13284,26841,448167160 ,376249770 
2019,J03,巢,01_0~4技,315081,873948,22796574520 ,18947693970 
2019,J03,巢,02_5~9技,261061,559315,12342353870 ,9363020810 
2019,J03,巢,03_10~14技,169437,301494,6097643490 ,4452693900 
2019,J03,巢,04_15~19技,159521,272684,5798876240 ,4132842230 
2019,J03,巢,05_20~24技,126232,187450,4609868790 ,3234193250 
2019,J03,巢,06_25~29技,152169,227942,5319073770 ,3718027390 
2019,J03,巢,07_30~34技,156140,244836,5546346620 ,3870448800 
2019,J03,巢,08_35~39技,202483,330851,7349880960 ,5137828560 
2019,J03,巢,09_40~44技,163864,269399,5578722780 ,3895512980 
2019,J03,巢,10_45~49技,148199,246203,4762026590 ,3332332640 
2019,J03,巢,11_50~54技,117614,194552,3663006230 ,2563828600 
2019,J03,巢,12_55~59技,111205,188960,3434074430 ,2400774920 
2019,J03,巢,13_60~64技,95146,168968,2995583890 ,2095999280 
2019,J03,巢,14_65~69技,67176,131199,2226637340 ,1893261270 
2019,J03,巢,15_70~74技,47365,98423,1633622250 ,1391122770 
2019,J03,巢,16_75~79技,32838,73598,1200083840 ,1028631910 
2019,J03,巢,17_80~84技,16071,36195,588074280 ,504126320 
2019,J03,巢,18_85技 捞惑,5511,12450,214220740 ,181962620 
2019,J03,咯,01_0~4技,295873,828346,20861463280 ,17303756180 
2019,J03,咯,02_5~9技,259729,559351,11870367610 ,8953381540 
2019,J03,咯,03_10~14技,168030,300279,5726201410 ,4148395150 
2019,J03,咯,04_15~19技,168290,274709,5841646970 ,4159538460 
2019,J03,咯,05_20~24技,173916,262422,6049061610 ,4238366450 
2019,J03,咯,06_25~29技,193723,305214,6505578700 ,4543054350 
2019,J03,咯,07_30~34技,216489,376136,7583990880 ,5298277040 
2019,J03,咯,08_35~39技,271293,497400,9597070570 ,6705164770 
2019,J03,咯,09_40~44技,204703,371563,6984923590 ,4885914620 
2019,J03,咯,10_45~49技,186241,333292,6160308750 ,4314775090 
2019,J03,咯,11_50~54技,171648,307247,5750047930 ,4031212110 
2019,J03,咯,12_55~59技,177543,324530,6170020970 ,4331006370 
2019,J03,咯,13_60~64技,148859,279158,5146957580 ,3615175970 
2019,J03,咯,14_65~69技,95922,191338,3334792920 ,2832635740 
2019,J03,咯,15_70~74技,64648,134250,2282727120 ,1952029380 
2019,J03,咯,16_75~79技,47801,102525,1744837400 ,1495398430 
2019,J03,咯,17_80~84技,26159,56524,985759840 ,842816670 
2019,J03,咯,18_85技 捞惑,11937,24170,421613480 ,357329010 
2019,J04,巢,01_0~4技,117144,337151,6336565900 ,5198021560 
2019,J04,巢,02_5~9技,117040,286256,4724518020 ,3444451800 
2019,J04,巢,03_10~14技,90384,180169,3087656170 ,2186561820 
2019,J04,巢,04_15~19技,97495,174191,3087211160 ,2184016700 
2019,J04,巢,05_20~24技,75615,112188,2147539490 ,1504806000 
2019,J04,巢,06_25~29技,92106,136106,2678972810 ,1874979260 
2019,J04,巢,07_30~34技,94398,146165,2919984860 ,2044467130 
2019,J04,巢,08_35~39技,121287,198206,3908981510 ,2737308540 
2019,J04,巢,09_40~44技,102694,170630,3296031100 ,2307895190 
2019,J04,巢,10_45~49技,100622,172060,3259860920 ,2282423270 
2019,J04,巢,11_50~54技,87540,152773,2863647470 ,2004101730 
2019,J04,巢,12_55~59技,89890,162706,3015246250 ,2111321780 
2019,J04,巢,13_60~64技,86144,166675,3054127970 ,2137906400 
2019,J04,巢,14_65~69技,69428,153179,2693419530 ,2276492090 
2019,J04,巢,15_70~74技,53518,129175,2236092120 ,1887784130 
2019,J04,巢,16_75~79技,40415,104314,1739724090 ,1483707470 
2019,J04,巢,17_80~84技,21126,57094,942528690 ,807592210 
2019,J04,巢,18_85技 捞惑,7596,20426,370029520 ,312095440 
2019,J04,咯,01_0~4技,104979,300049,5480270840 ,4481569200 
2019,J04,咯,02_5~9技,106035,251330,4097513970 ,2988669560 
2019,J04,咯,03_10~14技,84518,161460,2780493380 ,1975477900 
2019,J04,咯,04_15~19技,105125,173770,3128467400 ,2210966810 
2019,J04,咯,05_20~24技,115793,170869,3331204820 ,2334405350 
2019,J04,咯,06_25~29技,133568,206840,4132740840 ,2899897350 
2019,J04,咯,07_30~34技,143893,248706,4822435210 ,3395460110 
2019,J04,咯,08_35~39技,181023,336620,6324215550 ,4440507520 
2019,J04,咯,09_40~44技,145826,272505,5029915190 ,3525011730 
2019,J04,咯,10_45~49技,142592,264830,4910105860 ,3443677030 
2019,J04,咯,11_50~54技,134501,252053,4715199050 ,3304903910 
2019,J04,咯,12_55~59技,146132,285444,5286842390 ,3701305410 
2019,J04,咯,13_60~64技,131323,265965,4891395970 ,3430565010 
2019,J04,咯,14_65~69技,95146,213342,3692959030 ,3145655810 
2019,J04,咯,15_70~74技,70123,167442,2867143830 ,2451427230 
2019,J04,咯,16_75~79技,54100,133954,2262598240 ,1942976010 
2019,J04,咯,17_80~84技,30150,76350,1316258410 ,1130644060 
2019,J04,咯,18_85技 捞惑,13411,32037,564878920 ,480132880 
2019,J05,巢,01_0~4技,39908,76772,6060035530 ,5175758980 
2019,J05,巢,02_5~9技,8955,15106,656460140 ,510129440 
2019,J05,巢,03_10~14技,1869,3265,144642440 ,112800750 
2019,J05,巢,04_15~19技,985,1648,54614170 ,39752600 
2019,J05,巢,05_20~24技,855,1388,73781950 ,52889220 
2019,J05,巢,06_25~29技,1014,1646,98668300 ,71199470 
2019,J05,巢,07_30~34技,1248,2102,125592430 ,91479100 
2019,J05,巢,08_35~39技,1921,3560,247214280 ,181088220 
2019,J05,巢,09_40~44技,1370,2413,178287970 ,128255290 
2019,J05,巢,10_45~49技,1273,2191,249371930 ,182066890 
2019,J05,巢,11_50~54技,1133,2023,254837520 ,186718910 
2019,J05,巢,12_55~59技,1287,2441,387893840 ,286945490 
2019,J05,巢,13_60~64技,1107,2151,247408990 ,180541870 
2019,J05,巢,14_65~69技,868,1780,216228770 ,165746760 
2019,J05,巢,15_70~74技,644,1333,160702800 ,121493760 
2019,J05,巢,16_75~79技,471,965,93678160 ,71240480 
2019,J05,巢,17_80~84技,214,466,64426010 ,48692930 
2019,J05,巢,18_85技 捞惑,85,183,15799320 ,11643770 
2019,J05,咯,01_0~4技,28800,53965,3894475450 ,3325534570 
2019,J05,咯,02_5~9技,6002,10467,335197640 ,256278830 
2019,J05,咯,03_10~14技,1532,2374,85130930 ,66436070 
2019,J05,咯,04_15~19技,1190,1872,60375300 ,43622370 
2019,J05,咯,05_20~24技,1402,2327,81710530 ,57372450 
2019,J05,咯,06_25~29技,1639,2749,95587540 ,68062710 
2019,J05,咯,07_30~34技,2413,4946,128787010 ,91232270 
2019,J05,咯,08_35~39技,3053,6097,163435280 ,115328080 
2019,J05,咯,09_40~44技,1973,3632,108505210 ,75852520 
2019,J05,咯,10_45~49技,1716,3085,132372310 ,95165550 
2019,J05,咯,11_50~54技,1652,3043,160260140 ,114852960 
2019,J05,咯,12_55~59技,1658,3191,187300320 ,135007100 
2019,J05,咯,13_60~64技,1522,2995,187568000 ,137067770 
2019,J05,咯,14_65~69技,1053,2079,125602100 ,96523480 
2019,J05,咯,15_70~74技,742,1489,74726530 ,57229370 
2019,J05,咯,16_75~79技,524,1068,70647440 ,54297090 
2019,J05,咯,17_80~84技,273,508,42190270 ,32628810 
2019,J05,咯,18_85技 捞惑,130,233,27905770 ,20976600 
2019,J06,巢,01_0~4技,352642,1100904,21152844920 ,17344175220 
2019,J06,巢,02_5~9技,223386,500577,8884624980 ,6445016590 
2019,J06,巢,03_10~14技,153142,279905,4888593020 ,3430524270 
2019,J06,巢,04_15~19技,159261,275647,4898516970 ,3400421410 
2019,J06,巢,05_20~24技,116829,165808,3360706640 ,2285347600 
2019,J06,巢,06_25~29技,145272,203104,4155051880 ,2817508460 
2019,J06,巢,07_30~34技,147750,216273,4365076950 ,2960005480 
2019,J06,巢,08_35~39技,189394,291016,5735939670 ,3909965720 
2019,J06,巢,09_40~44技,164253,256997,4861743510 ,3324133300 
2019,J06,巢,10_45~49技,166300,264869,4820323700 ,3306768260 
2019,J06,巢,11_50~54技,149025,240707,4321302080 ,2965869270 
2019,J06,巢,12_55~59技,153853,258696,4614084700 ,3171099540 
2019,J06,巢,13_60~64技,141279,250961,4389015180 ,3026362420 
2019,J06,巢,14_65~69技,110655,219927,3663659950 ,3051310740 
2019,J06,巢,15_70~74技,87167,188506,3167342290 ,2604476640 
2019,J06,巢,16_75~79技,65820,153337,2534658520 ,2112983060 
2019,J06,巢,17_80~84技,35442,85725,1414280160 ,1179335780 
2019,J06,巢,18_85技 捞惑,14184,34153,642171950 ,517570610 
2019,J06,咯,01_0~4技,336845,1061029,19846719000 ,16243571050 
2019,J06,咯,02_5~9技,221013,495216,8540637170 ,6185747240 
2019,J06,咯,03_10~14技,150241,270047,4621206960 ,3244378510 
2019,J06,咯,04_15~19技,173413,281327,5077055330 ,3513624190 
2019,J06,咯,05_20~24技,171437,243881,4899041250 ,3317426730 
2019,J06,咯,06_25~29技,193684,288936,5801173020 ,3939059170 
2019,J06,咯,07_30~34技,207890,340909,6553459440 ,4489821910 
2019,J06,咯,08_35~39技,259781,455983,8397800300 ,5767903290 
2019,J06,咯,09_40~44技,213008,374854,6721580620 ,4631491510 
2019,J06,咯,10_45~49技,214995,376042,6714568230 ,4624724580 
2019,J06,咯,11_50~54技,211110,371095,6642204000 ,4568561660 
2019,J06,咯,12_55~59技,230016,417900,7554095280 ,5198963310 
2019,J06,咯,13_60~64技,206709,389365,6913431680 ,4771954770 
2019,J06,咯,14_65~69技,148391,303289,5133215580 ,4288005690 
2019,J06,咯,15_70~74技,111435,239808,4000667950 ,3362895460 
2019,J06,咯,16_75~79技,92446,207467,3480159970 ,2914843360 
2019,J06,咯,17_80~84技,55148,124291,2179966090 ,1811879130 
2019,J06,咯,18_85技 捞惑,27910,59968,1213890650 ,985470990 
2019,J09,巢,01_0~4技,5003,8114,428202760 ,373640860 
2019,J09,巢,02_5~9技,9566,16021,569257400 ,465062610 
2019,J09,巢,03_10~14技,7301,11350,459295570 ,378847150 
2019,J09,巢,04_15~19技,3111,4363,228945690 ,182885120 
2019,J09,巢,05_20~24技,1648,2036,94689240 ,72340380 
2019,J09,巢,06_25~29技,2200,2718,113594510 ,84564500 
2019,J09,巢,07_30~34技,1892,2368,111327800 ,84081080 
2019,J09,巢,08_35~39技,2401,2998,165000920 ,125118230 
2019,J09,巢,09_40~44技,2114,2604,111594700 ,83052710 
2019,J09,巢,10_45~49技,1584,2017,102750900 ,77189490 
2019,J09,巢,11_50~54技,1121,1438,77747100 ,58512310 
2019,J09,巢,12_55~59技,888,1170,69270540 ,52741280 
2019,J09,巢,13_60~64技,685,905,78381240 ,60230690 
2019,J09,巢,14_65~69技,402,582,74784790 ,60360990 
2019,J09,巢,15_70~74技,252,371,51593000 ,40325570 
2019,J09,巢,16_75~79技,201,276,67015500 ,52013350 
2019,J09,巢,17_80~84技,109,143,55646440 ,44311870 
2019,J09,巢,18_85技 捞惑,54,69,33896140 ,26411350 
2019,J09,咯,01_0~4技,4792,7749,382881120 ,332370400 
2019,J09,咯,02_5~9技,9369,15861,541343750 ,442362440 
2019,J09,咯,03_10~14技,6691,10609,414315620 ,340543930 
2019,J09,咯,04_15~19技,3026,4186,224421720 ,179909530 
2019,J09,咯,05_20~24技,2635,3351,195083930 ,149964680 
2019,J09,咯,06_25~29技,2770,3521,179676790 ,136209720 
2019,J09,咯,07_30~34技,2587,3398,159292100 ,118816360 
2019,J09,咯,08_35~39技,3571,4664,185019070 ,138053480 
2019,J09,咯,09_40~44技,2536,3340,142056860 ,106894410 
2019,J09,咯,10_45~49技,1997,2716,151708800 ,115883580 
2019,J09,咯,11_50~54技,1678,2312,196943080 ,156443730 
2019,J09,咯,12_55~59技,1642,2321,202812090 ,156732260 
2019,J09,咯,13_60~64技,1372,1948,169140330 ,129729440 
2019,J09,咯,14_65~69技,732,1073,100772610 ,80428320 
2019,J09,咯,15_70~74技,419,571,82343640 ,65488580 
2019,J09,咯,16_75~79技,326,450,83380260 ,66283790 
2019,J09,咯,17_80~84技,206,267,69686720 ,55545960 
2019,J09,咯,18_85技 捞惑,157,198,89608360 ,70288830 
2019,J10,巢,01_0~4技,72265,119907,14729434910 ,13204859790 
2019,J10,巢,02_5~9技,121199,207080,15698700480 ,13520515560 
2019,J10,巢,03_10~14技,82621,134512,8852595500 ,7543470980 
2019,J10,巢,04_15~19技,32965,47845,3600338770 ,2920676610 
2019,J10,巢,05_20~24技,17582,22369,1524163080 ,1167607830 
2019,J10,巢,06_25~29技,23898,30508,1886466460 ,1431559880 
2019,J10,巢,07_30~34技,20316,26031,1620761690 ,1233895790 
2019,J10,巢,08_35~39技,26104,33279,2232284290 ,1716110360 
2019,J10,巢,09_40~44技,21943,27767,1805401350 ,1385417370 
2019,J10,巢,10_45~49技,17269,22096,1490409660 ,1140885200 
2019,J10,巢,11_50~54技,11136,14334,1192808470 ,926875070 
2019,J10,巢,12_55~59技,8988,11786,1271942450 ,991302250 
2019,J10,巢,13_60~64技,6905,9410,1121346480 ,881262700 
2019,J10,巢,14_65~69技,3938,5571,1138935950 ,917060300 
2019,J10,巢,15_70~74技,2787,3887,1151219950 ,938175810 
2019,J10,巢,16_75~79技,1979,2811,1433494820 ,1170385320 
2019,J10,巢,17_80~84技,1173,1588,1117787530 ,892506870 
2019,J10,巢,18_85技 捞惑,594,828,797989040 ,632131040 
2019,J10,咯,01_0~4技,70112,116752,13855432420 ,12409320450 
2019,J10,咯,02_5~9技,119341,204407,15281768800 ,13167108090 
2019,J10,咯,03_10~14技,74699,121766,7732432240 ,6583051550 
2019,J10,咯,04_15~19技,32650,47017,3875650860 ,3135522680 
2019,J10,咯,05_20~24技,27711,36456,2651666000 ,2049927840 
2019,J10,咯,06_25~29技,31518,41943,2739523560 ,2099212210 
2019,J10,咯,07_30~34技,30817,41339,2809944150 ,2168121940 
2019,J10,咯,08_35~39技,39412,53044,3395654990 ,2620640360 
2019,J10,咯,09_40~44技,26410,35486,2153830480 ,1655087010 
2019,J10,咯,10_45~49技,19999,27390,1983254010 ,1533278040 
2019,J10,咯,11_50~54技,16481,22997,2056328530 ,1603078250 
2019,J10,咯,12_55~59技,16820,23799,2793722610 ,2197584490 
2019,J10,咯,13_60~64技,13907,19928,2550583060 ,1997567410 
2019,J10,咯,14_65~69技,7195,10296,1495974360 ,1199177780 
2019,J10,咯,15_70~74技,4332,6176,1231919520 ,981717410 
2019,J10,咯,16_75~79技,3369,4646,1754154700 ,1403075890 
2019,J10,咯,17_80~84技,2173,2973,1615425340 ,1295631910 
2019,J10,咯,18_85技 捞惑,1550,2033,1628334710 ,1301506100 
2019,J11,巢,01_0~4技,59798,101714,5051759430 ,4382645590 
2019,J11,巢,02_5~9技,100240,177853,6245011740 ,5081876530 
2019,J11,巢,03_10~14技,59973,101838,3130403340 ,2479144020 
2019,J11,巢,04_15~19技,21570,31665,1243800850 ,945778250 
2019,J11,巢,05_20~24技,10949,13665,586967430 ,423092010 
2019,J11,巢,06_25~29技,14922,18458,741744030 ,524509010 
2019,J11,巢,07_30~34技,12966,16013,677373240 ,486593350 
2019,J11,巢,08_35~39技,17613,21724,913636760 ,662721910 
2019,J11,巢,09_40~44技,14735,18230,687636470 ,492996970 
2019,J11,巢,10_45~49技,11259,14068,569245530 ,412770370 
2019,J11,巢,11_50~54技,7536,9726,425987910 ,309864140 
2019,J11,巢,12_55~59技,6289,8275,438108460 ,326018740 
2019,J11,巢,13_60~64技,5112,6924,429322810 ,321560090 
2019,J11,巢,14_65~69技,3200,4488,405231330 ,317858600 
2019,J11,巢,15_70~74技,2342,3373,383096150 ,295243670 
2019,J11,巢,16_75~79技,1763,2527,339923540 ,265943660 
2019,J11,巢,17_80~84技,979,1397,250787570 ,189787260 
2019,J11,巢,18_85技 捞惑,490,647,235208620 ,181910100 
2019,J11,咯,01_0~4技,58049,98355,4900838180 ,4251892720 
2019,J11,咯,02_5~9技,98956,176497,6072451650 ,4928989190 
2019,J11,咯,03_10~14技,56266,95288,2855916290 ,2259249970 
2019,J11,咯,04_15~19技,21496,31025,1272640440 ,967572230 
2019,J11,咯,05_20~24技,17219,22002,982583180 ,709309610 
2019,J11,咯,06_25~29技,19633,25313,1169617310 ,842484280 
2019,J11,咯,07_30~34技,20604,27041,1144035020 ,827840830 
2019,J11,咯,08_35~39技,27686,36564,1398111290 ,1020639930 
2019,J11,咯,09_40~44技,18203,24231,914463030 ,665946430 
2019,J11,咯,10_45~49技,13304,17976,774537880 ,569259920 
2019,J11,咯,11_50~54技,11124,15428,805003390 ,598482650 
2019,J11,咯,12_55~59技,11298,15888,953125580 ,713677440 
2019,J11,咯,13_60~64技,9767,13994,972144450 ,728623540 
2019,J11,咯,14_65~69技,5849,8349,634333190 ,498201670 
2019,J11,咯,15_70~74技,3796,5543,479784970 ,370372450 
2019,J11,咯,16_75~79技,2959,4485,521985030 ,408008710 
2019,J11,咯,17_80~84技,1873,2762,530980060 ,413848590 
2019,J11,咯,18_85技 捞惑,1331,1849,492551250 ,381729780 
2019,J12,巢,01_0~4技,13134,23966,10638065600 ,9479550980 
2019,J12,巢,02_5~9技,1625,2679,801187180 ,703335380 
2019,J12,巢,03_10~14技,507,883,219757870 ,191200430 
2019,J12,巢,04_15~19技,207,321,109988740 ,85979900 
2019,J12,巢,05_20~24技,139,235,153868780 ,118557250 
2019,J12,巢,06_25~29技,119,173,9773610 ,6922330 
2019,J12,巢,07_30~34技,157,240,19279230 ,14206590 
2019,J12,巢,08_35~39技,317,508,34252620 ,24759480 
2019,J12,巢,09_40~44技,244,400,24694670 ,17278880 
2019,J12,巢,10_45~49技,207,387,31627630 ,23528300 
2019,J12,巢,11_50~54技,146,219,46858710 ,35592960 
2019,J12,巢,12_55~59技,159,245,54016310 ,40969450 
2019,J12,巢,13_60~64技,182,290,103591760 ,83262690 
2019,J12,巢,14_65~69技,125,190,102063980 ,84000500 
2019,J12,巢,15_70~74技,129,193,182093470 ,143298980 
2019,J12,巢,16_75~79技,99,170,190363910 ,151593570 
2019,J12,巢,17_80~84技,105,163,235074260 ,188337060 
2019,J12,巢,18_85技 捞惑,68,135,155095260 ,123149900 
2019,J12,咯,01_0~4技,11519,20232,8987327730 ,7982348300 
2019,J12,咯,02_5~9技,1535,2753,781338400 ,685537940 
2019,J12,咯,03_10~14技,465,811,185283640 ,164036330 
2019,J12,咯,04_15~19技,267,377,48019620 ,38673780 
2019,J12,咯,05_20~24技,196,314,23036790 ,17774110 
2019,J12,咯,06_25~29技,253,414,16498640 ,11984330 
2019,J12,咯,07_30~34技,374,669,87891700 ,67004390 
2019,J12,咯,08_35~39技,623,1145,72346040 ,53983520 
2019,J12,咯,09_40~44技,428,770,57973350 ,44536820 
2019,J12,咯,10_45~49技,323,530,47225820 ,34739800 
2019,J12,咯,11_50~54技,256,453,45006460 ,34018530 
2019,J12,咯,12_55~59技,282,457,61863910 ,46823530 
2019,J12,咯,13_60~64技,288,512,120480710 ,90706890 
2019,J12,咯,14_65~69技,186,329,105691180 ,79306250 
2019,J12,咯,15_70~74技,123,193,79730920 ,64829940 
2019,J12,咯,16_75~79技,144,247,186085950 ,148487740 
2019,J12,咯,17_80~84技,116,186,203567600 ,159973270 
2019,J12,咯,18_85技 捞惑,111,205,191417760 ,149873390 
2019,J13,巢,01_0~4技,924,1295,874951290 ,783714070 
2019,J13,巢,02_5~9技,261,357,256528660 ,229575030 
2019,J13,巢,03_10~14技,83,108,94895350 ,85448170 
2019,J13,巢,04_15~19技,14,17,13181780 ,10596250 
2019,J13,巢,05_20~24技,6,8,4754460 ,3704700 
2019,J13,巢,06_25~29技,10,20,15565520 ,11709190 
2019,J13,巢,07_30~34技,15,24,18889540 ,14556080 
2019,J13,巢,08_35~39技,27,42,33487900 ,26701150 
2019,J13,巢,09_40~44技,28,48,68364420 ,54858550 
2019,J13,巢,10_45~49技,25,30,66092530 ,51731420 
2019,J13,巢,11_50~54技,28,43,46788900 ,36672910 
2019,J13,巢,12_55~59技,45,74,115982940 ,90665230 
2019,J13,巢,13_60~64技,84,144,293946420 ,236393010 
2019,J13,巢,14_65~69技,72,120,310555440 ,260235510 
2019,J13,巢,15_70~74技,117,187,529316820 ,432014420 
2019,J13,巢,16_75~79技,134,221,632803220 ,515392430 
2019,J13,巢,17_80~84技,147,223,855170010 ,709665530 
2019,J13,巢,18_85技 捞惑,107,161,529584240 ,431812320 
2019,J13,咯,01_0~4技,838,1169,749152980 ,672314670 
2019,J13,咯,02_5~9技,227,295,194732590 ,174395110 
2019,J13,咯,03_10~14技,50,66,46175160 ,41436150 
2019,J13,咯,04_15~19技,11,15,20121480 ,16133020 
2019,J13,咯,05_20~24技,16,22,13641420 ,10705530 
2019,J13,咯,06_25~29技,19,22,24065560 ,19306270 
2019,J13,咯,07_30~34技,28,45,30137870 ,22771640 
2019,J13,咯,08_35~39技,38,56,25583690 ,19811550 
2019,J13,咯,09_40~44技,22,46,35912520 ,27338320 
2019,J13,咯,10_45~49技,18,29,26829430 ,20560350 
2019,J13,咯,11_50~54技,37,64,56982530 ,44507140 
2019,J13,咯,12_55~59技,51,76,65972170 ,50635240 
2019,J13,咯,13_60~64技,65,105,188373150 ,152092990 
2019,J13,咯,14_65~69技,61,76,216273400 ,175913590 
